145|chemrxiv_10_26434_2021_wk1gm_f4_s1|Copper with coral-like microstructure composed of Cu(II) oxide and Cu(I) oxide|SEM|coral-like microstructures, 3D microstructure, plasma electrolysis, silica nanoparticles|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
146|chemrxiv_10_26434_2021_wk1gm_f4_s2|Copper electrode with silica nanoparticles and Cu(II) oxide and Cu(I) oxide layers|SEM|plasma electrolysis treated, coral-like microstructures, surface morphology tunable by plasma parameters|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
147|chemrxiv_10_26434_2021_wk1gm_f4_s3|Coral-like microstructured copper electrode with Cu(II) oxide and Cu(I) oxide|SEM|plasma-treated, varying processing time, 3D coral-like microstructures, surface morphology tunable by plasma parameters|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
148|chemrxiv_10_26434_2021_wk1gm_f4_s4|Polycrystalline Cu wires with silica nanoparticles|SEM|3D coral-like microstructures, homogeneously distributed, nano-copper oxide presence|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
149|chemrxiv_10_26434_2021_wk1gm_f4_s5|Copper electrode with a surface morphology modified by plasma electrolysis|SEM|plasma treated, 3D coral-like microstructures, Cu(I) and Cu(II) oxides|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
150|chemrxiv_10_26434_2021_wk1gm_f4_s6|Copper (Cu) electrode with 3D coral-like microstructures|SEM|coral-like microstructures, surface structure tailored with silica nanoparticles, Cu(II) oxide outer shell, Cu(I) oxide inner, adjustable oxide film thickness, morphology and chemical composition tunable by plasma parameters|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
151|chemrxiv_10_26434_2021_wk1gm_f4_s7|Polycrystalline Cu wires with silica nanoparticles|SEM|3D coral-like microstructures, plasma electrolysis processed, Cu(II) oxide and Cu(I) oxide identified|Figure 4. (a) Evolution of surface morphology upon plasma treatment at 525 V for various polarization times as illustrated by SEM images of Cu electrode after 15, 30, 60, 120, 180, 300, 1200, and 1800 s. (b) The thickness of the coral film as a function of plasma treatment time.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
152|chemrxiv_10_26434_2021_wk1gm_f3_s1|Copper electrode with 3D coral-like microstructures composed of Cu(II) oxide and Cu(I) oxide|SEM|silica nanoparticles incorporated, plasma electrolysis, varied applied voltages, varied processing time|Figure 3. (a–h) SEM micrographs of Cu electrode treated in 0.01 M KOH + 0.001 M SiO2 electrolyte for 60 s as a function of the applied voltages. (i) Their corresponding elemental compositions that determined by EDS analysis. The surface morphology of Cu electrodes treated in the plasma regime is red-rimmed. (j) EDS elemental mapping for Si distribution over the 3D coral-like microstructures.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
153|chemrxiv_10_26434_2021_wk1gm_f8_s0|Copper with a thin outer shell of Cu(II) oxide and a significant amount of inner Cu(I) oxide|SEM|3D coral-like microstructures, Homogeneously distributed, In-liquid plasma treated surface, Oxide film thickness tunable by plasma parameters, Surface morphology and chemical composition tunable by plasma parameters, Can be transformed to nanospheres assembled in coral-like microstructures by electrochemical treatment|Figure 8. (a-d) SEM images recorded at different magnifications for the coral-like structure after electrochemical measurements, which shows the formation of nanospheres over the coral surface.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
154|chemrxiv_10_26434_2021_wk1gm_f8_s1|Copper with a surface structure of Cu(II) oxide and inner Cu(I) oxide|SEM|3D coral-like microstructures, nanospheres over the coral surface, tailored via plasma electrolysis|Figure 8. (a-d) SEM images recorded at different magnifications for the coral-like structure after electrochemical measurements, which shows the formation of nanospheres over the coral surface.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
155|chemrxiv_10_26434_2021_wk1gm_f8_s2|Copper (Cu) with Cu(II) oxide outer shell and Cu(I) oxide inner shell, modified by plasma electrolysis and electrochemical treatment|SEM|coral-like microstructure, nanospheres assembled, surface transformed after electrochemical measurements|Figure 8. (a-d) SEM images recorded at different magnifications for the coral-like structure after electrochemical measurements, which shows the formation of nanospheres over the coral surface.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
156|chemrxiv_10_26434_2021_wk1gm_f8_s3|Copper electrode with nanospheres assembled in coral-like microstructures|SEM|after electrochemical measurements, nanospheres over coral surface, 3D coral-like microstructures|Figure 8. (a-d) SEM images recorded at different magnifications for the coral-like structure after electrochemical measurements, which shows the formation of nanospheres over the coral surface.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
157|chemrxiv_10_26434_2021_wk1gm_f1_s0|Polycrystalline copper wire with surface modifications|SEM|plasma-treated, coral-like microstructures, Cu(II) oxide outer shell, Cu(I) oxide inner amount|Figure 1. (a) Schematic illustration of a two-electrode plasma electrolysis system. SEM micrographs of (b) the as-polished Cu surface and after polarization at 525 V in for 60 s in (c) 0.01 M KOH, and (d,e) in 0.01 M KOH + 0.001 M SiO2.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
158|chemrxiv_10_26434_2021_wk1gm_f1_s1|Polycrystalline Cu wire|SEM|as-polished surface|Figure 1. (a) Schematic illustration of a two-electrode plasma electrolysis system. SEM micrographs of (b) the as-polished Cu surface and after polarization at 525 V in for 60 s in (c) 0.01 M KOH, and (d,e) in 0.01 M KOH + 0.001 M SiO2.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
159|chemrxiv_10_26434_2021_wk1gm_f1_s3|Polycrystalline Cu wires with silica nanoparticles|SEM|3D coral-like microstructures, Cu(II) oxide outer shell, Inner Cu(I) oxide, Tunable oxide film thickness, Electrochemical treatment transforms microstructures to nanospheres|Figure 1. (a) Schematic illustration of a two-electrode plasma electrolysis system. SEM micrographs of (b) the as-polished Cu surface and after polarization at 525 V in for 60 s in (c) 0.01 M KOH, and (d,e) in 0.01 M KOH + 0.001 M SiO2.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
160|chemrxiv_10_26434_2021_wk1gm_f1_s4|Copper (Cu) electrodes with silica nanoparticles|SEM|3D coral-like microstructures, Cu(II) oxide outer shell, Cu(I) oxide significant inner part, surface morphology tunable by plasma parameters|Figure 1. (a) Schematic illustration of a two-electrode plasma electrolysis system. SEM micrographs of (b) the as-polished Cu surface and after polarization at 525 V in for 60 s in (c) 0.01 M KOH, and (d,e) in 0.01 M KOH + 0.001 M SiO2.| In-liquid plasma for surface engineering of Cu electrodes with incorporated SiO2 nanoparticles: From micro to nano|Pramod V. Menezes, Mohamed M. Elnagar, Mohammad  Al-Shakran, Maximilian  Eckl, Prashanth  W. Menezes, Ludwig A. Kibler, Timo  Jacob|10.26434/chemrxiv-2021-wk1gm
161|chemrxiv_10_26434_2021_h59n1_v2_f8_s0|Tire Particle|Optical Microscopy|rubber content, mineral content, sub-millimetric|Figure 8: Optical images (a-c) of TPs containing a rubber and a mineral part, together with their Raman spectra (d). The blue line refers to image (a), black line to (b), red line to (c). Integration time 60s, 2 acquisitions.|Raman Tweezers for Tire and Road Wear Micro- and Nanoparticles analysis|Gillibert Raymond, Alessandro Magazzù, Agnese Callegari, David Brente Ciriza, Foti Antonino, Maria Grazia Donato, Onofrio M. Maragò, Giovanni Volpe, Marc Lamy de La Chapelle, Fabienne Lagarde, Pietro Giuseppe Gucciardi|10.26434/chemrxiv-2021-h59n1-v2
162|chemrxiv_10_26434_2021_h59n1_v2_f8_s1|Tire and Road Wear Particles (TRWP)|Optical Microscopy|2D trapping configuration, acquisition of Raman spectrum|Figure 8: Optical images (a-c) of TPs containing a rubber and a mineral part, together with their Raman spectra (d). The blue line refers to image (a), black line to (b), red line to (c). Integration time 60s, 2 acquisitions.|Raman Tweezers for Tire and Road Wear Micro- and Nanoparticles analysis|Gillibert Raymond, Alessandro Magazzù, Agnese Callegari, David Brente Ciriza, Foti Antonino, Maria Grazia Donato, Onofrio M. Maragò, Giovanni Volpe, Marc Lamy de La Chapelle, Fabienne Lagarde, Pietro Giuseppe Gucciardi|10.26434/chemrxiv-2021-h59n1-v2
163|chemrxiv_10_26434_2021_h59n1_v2_f8_s2|Tire Particles (TPs) containing rubber and mineral parts|Optical Microscopy|2D trapping configuration, optically trapped, sub-micron particles|Figure 8: Optical images (a-c) of TPs containing a rubber and a mineral part, together with their Raman spectra (d). The blue line refers to image (a), black line to (b), red line to (c). Integration time 60s, 2 acquisitions.|Raman Tweezers for Tire and Road Wear Micro- and Nanoparticles analysis|Gillibert Raymond, Alessandro Magazzù, Agnese Callegari, David Brente Ciriza, Foti Antonino, Maria Grazia Donato, Onofrio M. Maragò, Giovanni Volpe, Marc Lamy de La Chapelle, Fabienne Lagarde, Pietro Giuseppe Gucciardi|10.26434/chemrxiv-2021-h59n1-v2
164|chemrxiv_10_26434_2021_h59n1_v2_f2_s1|Tire and Road Wear Particles (TRWP)|Optical Microscopy|mechanically grinded, in water solution, optical trapping|Figure 2: Optical images and statistical analysis of mechanically grinded TPs. (a-b) Microscopy images are acquired at different magnifications (a: 50X objective; b: 10X objective). (c) Particles’ diameter distribution shown in loglog scale. (d) Plot of the distribution of the eccentricity of the particles displayed in (a).|Raman Tweezers for Tire and Road Wear Micro- and Nanoparticles analysis|Gillibert Raymond, Alessandro Magazzù, Agnese Callegari, David Brente Ciriza, Foti Antonino, Maria Grazia Donato, Onofrio M. Maragò, Giovanni Volpe, Marc Lamy de La Chapelle, Fabienne Lagarde, Pietro Giuseppe Gucciardi|10.26434/chemrxiv-2021-h59n1-v2
165|chemrxiv_10_26434_2021_l4d67_f7_s0|SiO2@ZrO2 thermally treated with Cerium|Scanning Electron Microscope|thermally treated up to 1000 °C, spherical particles, Ce trapped within structure|Figure 7. High-resolution Scanning electron microscopic image from SiO2@ZrO2 exposed to the solution of Ce and afterward thermally treated up to 1000 °C (top). Images obtained after mapping with Energy-dispersive X-ray spectroscopy the elements oxygen (middle-left), silicon (middle-right), zirconium (bottom-left), and cerium (bottom-right).|Preliminary Study of Using Colloidal SiO2@ZrO2 Particles in Recovering Actinides from Water and Immobilizing them in a Glass-Ceramic|Pablo Arnal, Ariana Salvia|10.26434/chemrxiv-2021-l4d67
166|chemrxiv_10_26434_2021_l4d67_f7_s1|SiO2@ZrO2 with Ce|Energy-dispersive X-ray spectroscopy|thermally treated up to 1000 °C, spherical particles, Ce remained trapped within the structure|Figure 7. High-resolution Scanning electron microscopic image from SiO2@ZrO2 exposed to the solution of Ce and afterward thermally treated up to 1000 °C (top). Images obtained after mapping with Energy-dispersive X-ray spectroscopy the elements oxygen (middle-left), silicon (middle-right), zirconium (bottom-left), and cerium (bottom-right).|Preliminary Study of Using Colloidal SiO2@ZrO2 Particles in Recovering Actinides from Water and Immobilizing them in a Glass-Ceramic|Pablo Arnal, Ariana Salvia|10.26434/chemrxiv-2021-l4d67
167|chemrxiv_10_26434_2021_l4d67_f7_s2|Silicon distribution in SiO2@ZrO2 particles after recovery of Ce and thermal treatment|Energy-dispersive X-ray spectroscopy|thermal treatment up to 1000 °C, spherical particles, Ce trapped within structure|Figure 7. High-resolution Scanning electron microscopic image from SiO2@ZrO2 exposed to the solution of Ce and afterward thermally treated up to 1000 °C (top). Images obtained after mapping with Energy-dispersive X-ray spectroscopy the elements oxygen (middle-left), silicon (middle-right), zirconium (bottom-left), and cerium (bottom-right).|Preliminary Study of Using Colloidal SiO2@ZrO2 Particles in Recovering Actinides from Water and Immobilizing them in a Glass-Ceramic|Pablo Arnal, Ariana Salvia|10.26434/chemrxiv-2021-l4d67
168|chemrxiv_10_26434_2021_l4d67_f7_s3|SiO2@ZrO2 with Cerium|Energy-dispersive X-ray spectroscopy|thermally treated up to 1000 °C, spherical particles, Ce trapped within crystalline spheroids|Figure 7. High-resolution Scanning electron microscopic image from SiO2@ZrO2 exposed to the solution of Ce and afterward thermally treated up to 1000 °C (top). Images obtained after mapping with Energy-dispersive X-ray spectroscopy the elements oxygen (middle-left), silicon (middle-right), zirconium (bottom-left), and cerium (bottom-right).|Preliminary Study of Using Colloidal SiO2@ZrO2 Particles in Recovering Actinides from Water and Immobilizing them in a Glass-Ceramic|Pablo Arnal, Ariana Salvia|10.26434/chemrxiv-2021-l4d67
169|chemrxiv_10_26434_2021_l4d67_f7_s4|SiO2@ZrO2 with Cerium|Energy-dispersive X-ray spectroscopy|thermally treated up to 1000 °C, spherical particles, Ce trapped within crystalline spheroids|Figure 7. High-resolution Scanning electron microscopic image from SiO2@ZrO2 exposed to the solution of Ce and afterward thermally treated up to 1000 °C (top). Images obtained after mapping with Energy-dispersive X-ray spectroscopy the elements oxygen (middle-left), silicon (middle-right), zirconium (bottom-left), and cerium (bottom-right).|Preliminary Study of Using Colloidal SiO2@ZrO2 Particles in Recovering Actinides from Water and Immobilizing them in a Glass-Ceramic|Pablo Arnal, Ariana Salvia|10.26434/chemrxiv-2021-l4d67
170|chemrxiv_10_26434_2021_l4d67_f4_s1|SiO2@ZrO2 with Cerium|TEM|spheroidal domains, heat-treated up to 1000 °C, particles remained spherical, Ce trapped within crystal structure|Figure 4. Top: TEM-images of slabs cut from particles heated up to 1000 °C. Spheroidal domains (bright) located near the surface but within spherical. Bottom: TEM-images of uncut samples.|Preliminary Study of Using Colloidal SiO2@ZrO2 Particles in Recovering Actinides from Water and Immobilizing them in a Glass-Ceramic|Pablo Arnal, Ariana Salvia|10.26434/chemrxiv-2021-l4d67
171|chemrxiv_10_26434_2023_4mh7l_f1_s1|1:1 coassembly of K3GV-PDA with D3GV-PDA|TEM|self-assembled structures, peptide-PDA nanostructures|Figure 1. Molecular structures of peptide-DAs and its representative TEM images. (a) Chemical structures of K3GV-DA and D3GV-DA. (b) Schematic representation of the 1-D assemblies of peptide-PDAs and possible arrangements of peptide-DA assemblies: i-iii (gray: peptide moieties; blue: K3GV; red: D3GV; black: DA; yellow: alkyl chains). Representative TEM images of assembled samples (0.66 mM concentration for each sample) at pH 7: (c) K3GV-PDA; (d) 1:1 coassembly of K3GV-PDA with D3GV-PDA; (e) D3GV-PDA. (f) Length distribution from TEM images of the coassembly of K3GV-PDA and D3GV-PDA and its individual components (n=3 images and 3 views per image). K3GV-PDA: 793 ± 276 nm; coassembly: 498 ± 335 nm; D3GVPDA: 357 ± 270 nm. Scale bar: 500 nm.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
172|chemrxiv_10_26434_2023_4mh7l_f1_s2|1:1 coassembly of K3GV-PDA with D3GV-PDA|TEM|assembled at pH 7, 0.66 mM concentration for each sample|Figure 1. Molecular structures of peptide-DAs and its representative TEM images. (a) Chemical structures of K3GV-DA and D3GV-DA. (b) Schematic representation of the 1-D assemblies of peptide-PDAs and possible arrangements of peptide-DA assemblies: i-iii (gray: peptide moieties; blue: K3GV; red: D3GV; black: DA; yellow: alkyl chains). Representative TEM images of assembled samples (0.66 mM concentration for each sample) at pH 7: (c) K3GV-PDA; (d) 1:1 coassembly of K3GV-PDA with D3GV-PDA; (e) D3GV-PDA. (f) Length distribution from TEM images of the coassembly of K3GV-PDA and D3GV-PDA and its individual components (n=3 images and 3 views per image). K3GV-PDA: 793 ± 276 nm; coassembly: 498 ± 335 nm; D3GVPDA: 357 ± 270 nm. Scale bar: 500 nm.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
173|chemrxiv_10_26434_2023_4mh7l_f1_s3|1:1 coassembly of K3GV-PDA with D3GV-PDA|TEM|β-sheet-like assembly, higher structural order, thermochromic response, electrostatic interaction influenced|Figure 1. Molecular structures of peptide-DAs and its representative TEM images. (a) Chemical structures of K3GV-DA and D3GV-DA. (b) Schematic representation of the 1-D assemblies of peptide-PDAs and possible arrangements of peptide-DA assemblies: i-iii (gray: peptide moieties; blue: K3GV; red: D3GV; black: DA; yellow: alkyl chains). Representative TEM images of assembled samples (0.66 mM concentration for each sample) at pH 7: (c) K3GV-PDA; (d) 1:1 coassembly of K3GV-PDA with D3GV-PDA; (e) D3GV-PDA. (f) Length distribution from TEM images of the coassembly of K3GV-PDA and D3GV-PDA and its individual components (n=3 images and 3 views per image). K3GV-PDA: 793 ± 276 nm; coassembly: 498 ± 335 nm; D3GVPDA: 357 ± 270 nm. Scale bar: 500 nm.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
174|chemrxiv_10_26434_2023_4mh7l_f5_s0|K3GV-PDA nanostructures|TEM|heated then instantaneously cooled to room temperature, polymerized at room temperature|Figure 5. Distinct structural features of peptide-PDA nanostructures in response to changes in temperature. (a-c) Evolution of CD spectra in response to increasing temperature changes (20 to 80°C, 4°C/min) for all three samples. (d-f) Representative TEM images peptide-PDA nanostructures heated then instantaneously cooled to room temperature. All three samples (0.66 mM, pH 7) were polymerized at room temperature and temperature was maintained throughout measurements. Scale bar=500 nm.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
175|chemrxiv_10_26434_2023_4mh7l_f5_s2|Peptide-PDA coassembly nanostructures|TEM|heated then instantaneously cooled to room temperature, polymerized at room temperature, temperature maintained throughout measurements|Figure 5. Distinct structural features of peptide-PDA nanostructures in response to changes in temperature. (a-c) Evolution of CD spectra in response to increasing temperature changes (20 to 80°C, 4°C/min) for all three samples. (d-f) Representative TEM images peptide-PDA nanostructures heated then instantaneously cooled to room temperature. All three samples (0.66 mM, pH 7) were polymerized at room temperature and temperature was maintained throughout measurements. Scale bar=500 nm.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
176|chemrxiv_10_26434_2023_4mh7l_f5_s5|Peptide-PDA nanostructures|TEM|heated then instantaneously cooled to room temperature, polymerized at room temperature, temperature maintained throughout measurements|Figure 5. Distinct structural features of peptide-PDA nanostructures in response to changes in temperature. (a-c) Evolution of CD spectra in response to increasing temperature changes (20 to 80°C, 4°C/min) for all three samples. (d-f) Representative TEM images peptide-PDA nanostructures heated then instantaneously cooled to room temperature. All three samples (0.66 mM, pH 7) were polymerized at room temperature and temperature was maintained throughout measurements. Scale bar=500 nm.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
177|chemrxiv_10_26434_2023_4mh7l_f3_s4|assembled equimolar K3GV-PDA/D3GV-PDA|TEM|network structure, nanoscale|Figure 3. Photophysical and structural characterizations of peptide-PDA system. UV-Vis spectra (a) and CD spectra (190-260 nm) (b) of K3GV-PDA and D3GV-PDA coassembly. UV-Vis spectra (c) and CD spectra (190-260 nm) (d) of K3GV-PDA/D3GV-PDA vs. K3GV-PDA/D3GV-PA coassembly. Representative TEM images of (e) assembled equimolar K3GV-PDA/D3GV-PDA; (f) 1:1 coassembly of K3GV-PDA with D3GV-PA at pH 7.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
178|chemrxiv_10_26434_2023_4mh7l_f3_s5|assembled equimolar K3GV-PDA/D3GV-PDA|TEM||Figure 3. Photophysical and structural characterizations of peptide-PDA system. UV-Vis spectra (a) and CD spectra (190-260 nm) (b) of K3GV-PDA and D3GV-PDA coassembly. UV-Vis spectra (c) and CD spectra (190-260 nm) (d) of K3GV-PDA/D3GV-PDA vs. K3GV-PDA/D3GV-PA coassembly. Representative TEM images of (e) assembled equimolar K3GV-PDA/D3GV-PDA; (f) 1:1 coassembly of K3GV-PDA with D3GV-PA at pH 7.|Thermochromic behavior of polydiacetylene nanomaterials driven by charged peptide amphiphiles|Sujeung Lim, Dmitri Leo Cordova, Alicia Robang, Yuyao Kuang, Anant Paravastu, Maxx Arguilla, Herdeline Ann Ardoña|10.26434/chemrxiv-2023-4mh7l
179|chemrxiv_10_26434_2023_fjlzv_f5_s0|UiO-66@CNT|SEM||Figure 5. SEM images of (a, b) UiO-66@CNT and (c, d) UiO-66(SH)2@CNT.|Covalently introducing sulfur in a thiol-rich metal-organic framework toward advanced lithium-sulfur batteries|Shangjun Lin, Hujing Zhou, Ruwei Chen, Xuanhe Hu, Jun He|10.26434/chemrxiv-2023-fjlzv
180|chemrxiv_10_26434_2023_fjlzv_f5_s1|UiO-66@CNT|SEM||Figure 5. SEM images of (a, b) UiO-66@CNT and (c, d) UiO-66(SH)2@CNT.|Covalently introducing sulfur in a thiol-rich metal-organic framework toward advanced lithium-sulfur batteries|Shangjun Lin, Hujing Zhou, Ruwei Chen, Xuanhe Hu, Jun He|10.26434/chemrxiv-2023-fjlzv
181|chemrxiv_10_26434_2023_fjlzv_f5_s2|UiO-66(SH)2@CNT|SEM||Figure 5. SEM images of (a, b) UiO-66@CNT and (c, d) UiO-66(SH)2@CNT.|Covalently introducing sulfur in a thiol-rich metal-organic framework toward advanced lithium-sulfur batteries|Shangjun Lin, Hujing Zhou, Ruwei Chen, Xuanhe Hu, Jun He|10.26434/chemrxiv-2023-fjlzv
182|chemrxiv_10_26434_2023_fjlzv_f5_s3|UiO-66(SH)2@CNT|SEM||Figure 5. SEM images of (a, b) UiO-66@CNT and (c, d) UiO-66(SH)2@CNT.|Covalently introducing sulfur in a thiol-rich metal-organic framework toward advanced lithium-sulfur batteries|Shangjun Lin, Hujing Zhou, Ruwei Chen, Xuanhe Hu, Jun He|10.26434/chemrxiv-2023-fjlzv
